x y z meta size
8 5 28 0 4
8 5 30 0 2
8 6 6 0 1
8 6 10 0 1
8 6 11 0 3
8 6 14 0 6
8 6 16 0 1
8 6 17 0 2
8 6 20 0 5
8 6 21 0 2
8 6 24 0 1
8 6 25 0 1
8 6 28 0 6
8 6 30 0 1
8 7 18 0 2
8 8 4 0 3
8 8 5 0 7
8 8 6 0 6
8 8 7 0 3
8 8 9 0 26
8 8 10 0 7
8 8 11 0 4
8 8 14 0 7
8 8 16 0 9
8 8 17 0 9
8 8 18 0 10
8 8 19 0 10
8 8 20 0 14
8 8 21 0 8
8 8 22 0 2
8 8 23 0 3
8 8 24 0 6
8 8 26 0 9
8 8 27 0 1
8 8 28 0 15
8 8 30 0 3
8 9 1 0 4
8 9 2 0 1
8 9 3 0 2
8 9 4 0 1
8 9 6 0 3
8 9 9 0 1
8 9 10 0 1
8 9 11 0 1
8 9 12 0 6
8 9 14 0 7
8 9 15 0 1
8 9 16 0 1
8 9 19 0 1
8 9 20 0 5
8 9 21 0 1
8 9 24 0 1
8 9 25 0 1
8 9 28 0 7
8 9 30 0 2
8 10 4 0 3
8 10 6 0 49
8 10 10 0 14
8 10 11 0 1
8 10 14 0 2
8 10 16 0 12
8 10 17 0 1
8 10 19 0 11
8 10 20 0 10
8 10 21 0 1
8 10 22 0 2
8 10 23 0 6
8 10 24 0 10
8 10 28 0 8
8 10 29 0 9
8 10 30 0 27
8 11 1 0 6
8 11 2 0 1
8 11 3 0 2
8 11 4 0 1
8 11 9 0 1
8 11 11 0 6
8 11 12 0 9
8 11 14 0 2
8 11 15 0 2
8 11 16 0 1
8 11 20 0 1
8 11 21 0 2
8 11 28 0 2
8 12 10 0 3
8 12 11 0 1
8 12 14 0 2
8 12 16 0 3
8 12 17 0 2
8 12 20 0 2
8 12 21 0 3
8 12 22 0 1
8 12 23 0 3
8 12 24 0 2
8 12 28 0 2
8 13 4 0 5
8 13 5 0 11
8 13 6 0 13
8 13 7 0 5
8 13 9 0 41
8 13 10 0 10
8 13 11 0 1
8 13 14 0 1
8 13 16 0 10
8 13 18 0 17
8 13 19 0 16
8 13 20 0 12
8 13 22 0 2
8 13 23 0 4
8 13 24 0 7
8 13 26 0 15
8 13 27 0 2
8 13 28 0 14
8 13 29 0 1
8 13 30 0 3
8 14 6 0 3
8 14 10 0 44
8 14 16 0 27
8 14 20 0 8
8 14 22 0 7
8 14 23 0 39
8 14 24 0 19
8 14 30 0 1
8 15 10 0 3
8 15 11 0 1
8 15 14 0 1
8 15 16 0 3
8 15 17 0 1
8 15 20 0 2
8 15 21 0 2
8 15 22 0 1
8 15 23 0 2
8 15 24 0 1
8 15 28 0 1
8 16 6 0 4
8 16 10 0 1
8 16 16 0 1
8 16 19 0 1
8 16 30 0 2
8 17 6 0 4
8 17 10 0 36
8 17 11 0 3
8 17 14 0 6
8 17 16 0 21
8 17 17 0 1
8 17 20 0 2
8 17 21 0 2
8 17 22 0 5
8 17 23 0 31
8 17 24 0 15
8 17 25 0 1
8 17 28 0 5
8 17 30 0 1
8 18 2 0 5
8 18 3 0 8
8 18 4 0 4
8 18 9 0 6
8 18 10 0 4
8 18 11 0 8
8 18 14 0 6
8 18 15 0 10
8 18 16 0 1
8 18 17 0 13
8 18 20 0 5
8 18 21 0 18
8 18 23 0 4
8 18 24 0 1
8 18 28 0 6
8 18 30 0 3
8 20 11 0 1
8 20 14 0 2
8 20 16 0 1
8 20 17 0 4
8 20 20 0 2
8 20 21 0 4
8 20 28 0 2
8 21 4 0 2
8 21 6 0 32
8 21 7 0 1
8 21 9 0 1
8 21 10 0 9
8 21 16 0 7
8 21 18 0 2
8 21 19 0 7
8 21 20 0 5
8 21 22 0 1
8 21 23 0 4
8 21 24 0 6
8 21 28 0 4
8 21 29 0 7
8 21 30 0 17
8 22 2 0 3
8 22 3 0 5
8 22 4 0 2
8 22 6 0 4
8 22 9 0 3
8 22 10 0 1
8 22 11 0 3
8 22 12 0 1
8 22 14 0 1
8 22 15 0 6
8 22 17 0 1
8 22 19 0 1
8 22 21 0 5
8 22 30 0 1
8 23 2 0 1
8 23 3 0 2
8 23 4 0 1
8 23 7 0 1
8 23 9 0 1
8 23 10 0 1
8 23 11 0 2
8 23 14 0 2
8 23 15 0 3
8 23 16 0 2
8 23 17 0 2
8 23 20 0 1
8 23 21 0 4
8 23 23 0 1
8 23 24 0 1
8 23 28 0 1
8 24 1 0 3
8 24 2 0 5
8 24 3 0 8
8 24 4 0 4
8 24 5 0 4
8 24 6 0 1
8 24 9 0 7
8 24 10 0 24
8 24 12 0 6
8 24 14 0 3
8 24 15 0 9
8 24 16 0 13
8 24 19 0 1
8 24 20 0 3
8 24 21 0 7
8 24 22 0 3
8 24 23 0 23
8 24 24 0 9
8 24 28 0 4
8 24 30 0 2
8 25 6 0 1
8 25 30 0 1
8 26 10 0 5
8 26 11 0 2
8 26 14 0 3
8 26 16 0 4
8 26 17 0 3
8 26 20 0 4
8 26 21 0 4
8 26 22 0 2
8 26 23 0 5
8 26 24 0 3
8 26 28 0 3
8 26 30 0 1
8 27 1 0 1
8 27 2 0 8
8 27 3 0 12
8 27 4 0 6
8 27 9 0 8
8 27 11 0 9
8 27 12 0 2
8 27 14 0 4
8 27 15 0 15
8 27 16 0 3
8 27 17 0 4
8 27 20 0 1
8 27 21 0 14
8 27 22 0 1
8 27 24 0 2
8 27 28 0 3
8 27 30 0 2
8 28 1 0 10
8 28 11 0 14
8 28 12 0 16
8 29 1 0 2
8 29 2 0 3
8 29 3 0 6
8 29 4 0 3
8 29 5 0 3
8 29 6 0 2
8 29 9 0 5
8 29 10 0 13
8 29 11 0 3
8 29 12 0 4
8 29 14 0 9
8 29 15 0 7
8 29 16 0 6
8 29 17 0 2
8 29 19 0 1
8 29 20 0 3
8 29 21 0 8
8 29 22 0 1
8 29 23 0 13
8 29 24 0 4
8 29 25 0 1
8 29 28 0 9
8 29 29 0 1
8 29 30 0 3
8 31 2 0 3
8 31 3 0 5
8 31 4 0 4
8 31 6 0 21
8 31 9 0 3
8 31 10 0 6
8 31 11 0 2
8 31 12 0 1
8 31 14 0 1
8 31 15 0 6
8 31 16 0 6
8 31 19 0 5
8 31 20 0 2
8 31 21 0 5
8 31 22 0 1
8 31 23 0 2
8 31 24 0 5
8 31 28 0 1
8 31 29 0 4
8 31 30 0 12
9 1 3 0 1
9 1 4 0 2
9 1 6 0 9
9 1 10 0 2
9 1 16 0 5
9 1 18 0 3
9 1 19 0 2
9 1 20 0 5
9 1 22 0 1
9 1 23 0 1
9 1 24 0 4
9 1 28 0 3
9 1 29 0 3
9 1 30 0 6
9 2 5 0 1
9 2 6 0 2
9 2 10 0 1
9 2 14 0 1
9 2 15 0 1
9 2 16 0 2
9 2 20 0 2
9 2 21 0 1
9 2 22 0 1
9 2 25 0 1
9 2 28 0 1
9 3 1 0 1
9 3 3 0 1
9 3 7 0 1
9 3 8 0 2
9 3 9 0 1
9 3 11 0 1
9 3 12 0 1
9 3 13 0 1
9 3 14 0 1
9 3 16 0 1
9 3 17 0 3
9 3 18 0 2
9 3 19 0 2
9 3 20 0 6
9 3 21 0 2
9 3 22 0 3
9 3 28 0 2
9 3 31 0 2
9 4 2 0 1
9 4 3 0 5
9 4 4 0 4
9 4 8 0 1
9 4 9 0 2
9 4 11 0 2
9 4 14 0 1
9 4 15 0 1
9 4 16 0 7
9 4 17 0 2
9 4 18 0 2
9 4 19 0 3
9 4 20 0 13
9 4 21 0 3
9 4 22 0 3
9 4 24 0 5
9 4 28 0 8
9 4 29 0 1
9 4 30 0 3
9 4 31 0 2
9 5 2 0 1
9 5 3 0 2
9 5 4 0 1
9 5 9 0 1
9 5 11 0 2
9 5 14 0 1
9 5 15 0 3
9 5 21 0 2
9 6 6 0 1
9 7 1 0 3
9 7 4 0 1
9 7 5 0 1
9 7 8 0 2
9 7 9 0 2
9 7 13 0 9
9 7 14 0 5
9 7 17 0 8
9 7 18 0 3
9 7 19 0 5
9 7 20 0 13
9 7 21 0 7
9 7 22 0 6
9 7 27 0 6
9 7 28 0 8
9 7 29 0 1
9 7 30 0 10
9 7 31 0 9
9 8 3 0 1
9 8 6 0 7
9 8 10 0 3
9 8 17 0 1
9 8 19 0 1
9 8 20 0 1
9 8 21 0 1
9 8 23 0 1
9 8 28 0 1
9 8 29 0 1
9 8 30 0 2
9 9 3 0 2
9 9 4 0 1
9 9 15 0 1
9 9 16 0 2
9 9 20 0 4
9 9 24 0 2
9 9 28 0 2
9 9 30 0 2
9 10 4 0 1
9 10 6 0 26
9 10 10 0 7
9 10 16 0 6
9 10 19 0 6
9 10 20 0 4
9 10 22 0 1
9 10 23 0 3
9 10 24 0 5
9 10 28 0 3
9 10 29 0 5
9 10 30 0 14
9 13 6 0 4
9 13 10 0 1
9 13 30 0 2
9 14 3 0 1
9 14 6 0 4
9 14 10 0 2
9 14 20 0 2
9 14 23 0 1
9 14 28 0 1
9 14 30 0 1
9 15 5 0 1
9 15 6 0 1
9 15 10 0 1
9 15 12 0 1
9 15 16 0 3
9 15 20 0 1
9 15 22 0 2
9 15 25 0 2
9 16 6 0 6
9 16 10 0 1
9 16 16 0 1
9 16 19 0 1
9 16 20 0 1
9 16 24 0 1
9 16 29 0 1
9 16 30 0 3
9 17 6 0 8
9 17 10 0 3
9 17 16 0 1
9 17 19 0 1
9 17 23 0 1
9 17 24 0 1
9 17 29 0 1
9 17 30 0 3
9 18 2 0 1
9 18 3 0 2
9 18 4 0 2
9 18 9 0 1
9 18 15 0 1
9 18 16 0 3
9 18 17 0 2
9 18 18 0 1
9 18 20 0 5
9 18 21 0 3
9 18 24 0 3
9 18 28 0 2
9 18 30 0 2
9 19 20 0 1
9 20 5 0 1
9 20 6 0 1
9 20 12 0 1
9 20 16 0 3
9 20 20 0 2
9 20 22 0 2
9 20 25 0 2
9 21 4 0 1
9 21 6 0 17
9 21 10 0 5
9 21 16 0 4
9 21 18 0 1
9 21 19 0 4
9 21 20 0 3
9 21 22 0 1
9 21 23 0 2
9 21 24 0 3
9 21 28 0 2
9 21 29 0 4
9 21 30 0 9
9 22 6 0 8
9 22 10 0 2
9 22 13 0 1
9 22 16 0 2
9 22 17 0 1
9 22 19 0 1
9 22 21 0 1
9 22 23 0 1
9 22 24 0 1
9 22 29 0 1
9 22 30 0 2
9 22 31 0 1
9 23 3 0 5
9 23 4 0 3
9 23 6 0 1
9 23 9 0 1
9 23 11 0 1
9 23 15 0 1
9 23 16 0 7
9 23 18 0 1
9 23 19 0 1
9 23 20 0 7
9 23 21 0 1
9 23 22 0 2
9 23 24 0 5
9 23 28 0 7
9 23 29 0 1
9 23 30 0 4
9 24 1 0 1
9 24 2 0 1
9 24 4 0 2
9 24 6 0 1
9 24 7 0 1
9 24 8 0 2
9 24 9 0 3
9 24 13 0 8
9 24 14 0 4
9 24 15 0 2
9 24 16 0 1
9 24 17 0 5
9 24 18 0 3
9 24 19 0 3
9 24 20 0 10
9 24 21 0 6
9 24 22 0 5
9 24 24 0 1
9 24 25 0 1
9 24 27 0 5
9 24 28 0 6
9 24 29 0 2
9 24 30 0 10
9 24 31 0 7
9 25 6 0 1
9 25 30 0 1
9 27 1 0 1
9 27 3 0 1
9 27 4 0 1
9 27 5 0 1
9 27 6 0 1
9 27 9 0 1
9 27 10 0 1
9 27 13 0 2
9 27 15 0 1
9 27 17 0 3
9 27 18 0 1
9 27 19 0 1
9 27 20 0 3
9 27 21 0 3
9 27 22 0 1
9 27 27 0 2
9 27 30 0 3
9 27 31 0 3
9 29 1 0 1
9 29 2 0 1
9 29 3 0 1
9 29 4 0 2
9 29 6 0 2
9 29 7 0 1
9 29 8 0 1
9 29 9 0 2
9 29 11 0 1
9 29 13 0 6
9 29 14 0 3
9 29 15 0 1
9 29 16 0 2
9 29 17 0 4
9 29 18 0 1
9 29 19 0 2
9 29 20 0 9
9 29 21 0 5
9 29 22 0 4
9 29 24 0 2
9 29 25 0 1
9 29 27 0 4
9 29 28 0 6
9 29 29 0 2
9 29 30 0 8
9 29 31 0 5
9 30 20 0 1
9 31 4 0 1
9 31 6 0 11
9 31 10 0 3
9 31 11 0 1
9 31 14 0 2
9 31 15 0 1
9 31 16 0 3
9 31 19 0 2
9 31 21 0 1
9 31 23 0 1
9 31 24 0 2
9 31 28 0 1
9 31 29 0 2
9 31 30 0 6
10 3 2 0 1
10 3 9 0 1
10 4 2 0 1
10 4 9 0 1
10 11 2 0 1
10 17 2 0 3
10 17 9 0 3
10 17 12 0 1
10 17 18 0 1
10 17 27 0 1
10 19 1 0 1
10 19 2 0 8
10 19 9 0 7
10 19 12 0 2
10 19 17 0 1
10 19 18 0 2
10 19 21 0 1
10 19 27 0 2
11 1 7 0 7
11 1 18 0 21
11 1 21 0 1
11 1 27 0 4
11 1 29 0 3
11 2 6 0 6
11 2 10 0 1
11 2 11 0 1
11 2 12 0 1
11 2 14 0 2
11 2 18 0 1
11 2 20 0 2
11 2 21 0 3
11 2 22 0 1
11 2 23 0 3
11 2 25 0 7
11 2 28 0 2
11 3 1 0 6
11 3 3 0 5
11 3 6 0 6
11 3 7 0 4
11 3 8 0 9
11 3 9 0 7
11 3 11 0 7
11 3 12 0 4
11 3 13 0 4
11 3 14 0 5
11 3 16 0 3
11 3 17 0 12
11 3 18 0 13
11 3 19 0 10
11 3 20 0 23
11 3 21 0 12
11 3 22 0 13
11 3 24 0 2
11 3 25 0 6
11 3 27 0 3
11 3 28 0 10
11 3 29 0 1
11 3 31 0 10
11 4 1 0 4
11 4 3 0 4
11 4 6 0 4
11 4 7 0 2
11 4 8 0 6
11 4 9 0 5
11 4 11 0 5
11 4 12 0 3
11 4 13 0 3
11 4 14 0 3
11 4 16 0 3
11 4 17 0 8
11 4 18 0 9
11 4 19 0 7
11 4 20 0 17
11 4 21 0 8
11 4 22 0 9
11 4 24 0 2
11 4 25 0 4
11 4 27 0 2
11 4 28 0 8
11 4 31 0 6
11 6 6 0 1
11 6 25 0 1
11 7 1 0 14
11 7 4 0 6
11 7 5 0 6
11 7 6 0 3
11 7 7 0 6
11 7 8 0 10
11 7 9 0 10
11 7 10 0 3
11 7 11 0 3
11 7 12 0 3
11 7 13 0 40
11 7 14 0 25
11 7 16 0 1
11 7 17 0 38
11 7 18 0 12
11 7 19 0 21
11 7 20 0 58
11 7 21 0 32
11 7 22 0 27
11 7 23 0 1
11 7 25 0 1
11 7 27 0 25
11 7 28 0 35
11 7 29 0 8
11 7 30 0 45
11 7 31 0 42
11 8 18 0 1
11 8 20 0 1
11 10 6 0 1
11 10 30 0 1
11 11 11 0 1
11 11 12 0 1
11 11 25 0 1
11 12 4 0 1
11 12 6 0 1
11 12 8 0 1
11 12 9 0 1
11 12 11 0 2
11 12 13 0 1
11 12 14 0 1
11 12 19 0 2
11 12 20 0 4
11 12 21 0 3
11 12 22 0 3
11 12 23 0 2
11 12 26 0 2
11 12 28 0 3
11 12 30 0 1
11 13 7 0 1
11 13 9 0 1
11 13 18 0 4
11 14 1 0 1
11 14 3 0 1
11 14 6 0 1
11 14 8 0 1
11 14 9 0 1
11 14 10 0 4
11 14 11 0 1
11 14 14 0 1
11 14 16 0 1
11 14 17 0 2
11 14 18 0 2
11 14 19 0 1
11 14 20 0 4
11 14 21 0 2
11 14 22 0 1
11 14 23 0 3
11 14 24 0 1
11 14 25 0 1
11 14 28 0 2
11 14 31 0 1
11 15 14 0 1
11 15 20 0 1
11 15 21 0 2
11 15 22 0 1
11 15 23 0 2
11 15 28 0 1
11 17 6 0 8
11 17 8 0 1
11 17 9 0 1
11 17 10 0 3
11 17 11 0 1
11 17 13 0 1
11 17 14 0 1
11 17 16 0 2
11 17 19 0 2
11 17 20 0 4
11 17 21 0 2
11 17 22 0 3
11 17 24 0 1
11 17 25 0 7
11 17 26 0 2
11 17 28 0 2
11 17 30 0 1
11 18 7 0 2
11 18 16 0 1
11 18 18 0 5
11 18 24 0 1
11 18 30 0 1
11 19 1 0 1
11 19 3 0 1
11 19 6 0 1
11 19 7 0 1
11 19 8 0 2
11 19 9 0 1
11 19 11 0 1
11 19 12 0 1
11 19 13 0 1
11 19 14 0 1
11 19 17 0 2
11 19 19 0 2
11 19 20 0 5
11 19 21 0 3
11 19 22 0 3
11 19 25 0 1
11 19 28 0 2
11 19 31 0 2
11 21 6 0 1
11 21 7 0 6
11 21 18 0 10
11 21 21 0 2
11 21 27 0 2
11 21 29 0 6
11 22 1 0 1
11 22 8 0 1
11 22 9 0 1
11 22 13 0 5
11 22 14 0 2
11 22 17 0 4
11 22 18 0 1
11 22 19 0 2
11 22 20 0 6
11 22 21 0 4
11 22 22 0 3
11 22 27 0 3
11 22 28 0 4
11 22 30 0 5
11 22 31 0 5
11 23 7 0 3
11 23 14 0 1
11 23 18 0 1
11 23 20 0 1
11 23 21 0 1
11 23 23 0 1
11 23 27 0 2
11 23 28 0 1
11 24 1 0 9
11 24 3 0 3
11 24 4 0 4
11 24 5 0 3
11 24 6 0 8
11 24 7 0 10
11 24 8 0 8
11 24 9 0 10
11 24 10 0 4
11 24 11 0 2
11 24 12 0 6
11 24 13 0 37
11 24 14 0 18
11 24 16 0 5
11 24 17 0 24
11 24 18 0 8
11 24 19 0 14
11 24 20 0 44
11 24 21 0 21
11 24 22 0 24
11 24 23 0 2
11 24 24 0 5
11 24 25 0 6
11 24 27 0 21
11 24 28 0 24
11 24 29 0 10
11 24 30 0 43
11 24 31 0 32
11 25 6 0 1
11 26 10 0 1
11 26 11 0 1
11 26 12 0 1
11 26 14 0 2
11 26 20 0 1
11 26 21 0 4
11 26 22 0 1
11 26 23 0 4
11 26 28 0 1
11 27 1 0 4
11 27 4 0 2
11 27 5 0 2
11 27 7 0 1
11 27 8 0 3
11 27 9 0 3
11 27 10 0 1
11 27 12 0 1
11 27 13 0 12
11 27 14 0 6
11 27 17 0 12
11 27 18 0 3
11 27 19 0 6
11 27 20 0 17
11 27 21 0 10
11 27 22 0 8
11 27 27 0 8
11 27 28 0 9
11 27 29 0 2
11 27 30 0 14
11 27 31 0 13
11 28 1 0 1
11 28 11 0 1
11 28 12 0 1
11 29 1 0 7
11 29 3 0 2
11 29 4 0 2
11 29 5 0 2
11 29 6 0 2
11 29 7 0 6
11 29 8 0 4
11 29 9 0 5
11 29 10 0 2
11 29 11 0 3
11 29 12 0 5
11 29 13 0 25
11 29 14 0 11
11 29 16 0 3
11 29 17 0 17
11 29 18 0 5
11 29 19 0 7
11 29 20 0 28
11 29 21 0 13
11 29 22 0 14
11 29 24 0 3
11 29 25 0 3
11 29 26 0 2
11 29 27 0 15
11 29 28 0 14
11 29 29 0 7
11 29 30 0 30
11 29 31 0 23
11 30 20 0 2
11 31 14 0 1
11 31 28 0 1
12 1 6 0 8
12 1 10 0 2
12 1 16 0 2
12 1 18 0 5
12 1 19 0 2
12 1 20 0 1
12 1 23 0 1
12 1 24 0 1
12 1 28 0 1
12 1 29 0 2
12 1 30 0 4
12 2 2 0 1
12 2 3 0 2
12 2 6 0 13
12 2 10 0 4
12 2 11 0 1
12 2 15 0 2
12 2 16 0 3
12 2 17 0 1
12 2 18 0 1
12 2 20 0 2
12 2 22 0 1
12 2 23 0 3
12 2 24 0 2
12 2 25 0 15
12 3 18 0 2
12 4 18 0 1
12 5 2 0 3
12 5 3 0 5
12 5 4 0 2
12 5 9 0 3
12 5 11 0 4
12 5 12 0 1
12 5 14 0 2
12 5 15 0 7
12 5 16 0 1
12 5 21 0 5
12 5 28 0 2
12 6 6 0 1
12 6 17 0 1
12 6 21 0 1
12 6 25 0 2
12 7 18 0 2
12 8 4 0 1
12 8 5 0 3
12 8 6 0 1
12 8 7 0 1
12 8 9 0 11
12 8 10 0 4
12 8 11 0 1
12 8 14 0 2
12 8 16 0 4
12 8 17 0 4
12 8 18 0 4
12 8 19 0 4
12 8 20 0 6
12 8 21 0 3
12 8 22 0 1
12 8 23 0 2
12 8 24 0 3
12 8 25 0 1
12 8 26 0 4
12 8 28 0 5
12 8 30 0 1
12 9 1 0 2
12 9 6 0 1
12 9 11 0 3
12 9 12 0 4
12 10 4 0 1
12 10 6 0 21
12 10 10 0 6
12 10 16 0 5
12 10 19 0 5
12 10 20 0 4
12 10 22 0 1
12 10 23 0 3
12 10 24 0 4
12 10 28 0 3
12 10 29 0 4
12 10 30 0 12
12 11 1 0 4
12 11 6 0 3
12 11 11 0 5
12 11 12 0 6
12 11 15 0 1
12 11 21 0 1
12 11 25 0 4
12 12 4 0 2
12 12 6 0 3
12 12 8 0 2
12 12 9 0 2
12 12 10 0 1
12 12 11 0 2
12 12 13 0 5
12 12 16 0 1
12 12 17 0 1
12 12 19 0 7
12 12 20 0 7
12 12 21 0 1
12 12 22 0 4
12 12 23 0 1
12 12 25 0 2
12 12 26 0 7
12 12 28 0 5
12 12 30 0 1
12 13 4 0 2
12 13 5 0 4
12 13 6 0 5
12 13 7 0 2
12 13 9 0 18
12 13 10 0 4
12 13 16 0 4
12 13 18 0 8
12 13 19 0 7
12 13 20 0 5
12 13 22 0 1
12 13 23 0 2
12 13 24 0 3
12 13 26 0 6
12 13 27 0 1
12 13 28 0 6
12 13 30 0 1
12 14 6 0 1
12 14 10 0 28
12 14 16 0 17
12 14 20 0 5
12 14 22 0 4
12 14 23 0 25
12 14 24 0 12
12 15 10 0 2
12 15 16 0 1
12 15 21 0 1
12 15 23 0 1
12 15 24 0 1
12 16 6 0 2
12 16 30 0 1
12 17 4 0 1
12 17 6 0 20
12 17 8 0 2
12 17 9 0 2
12 17 10 0 23
12 17 11 0 2
12 17 13 0 4
12 17 16 0 14
12 17 19 0 6
12 17 20 0 10
12 17 21 0 1
12 17 22 0 7
12 17 23 0 20
12 17 24 0 10
12 17 25 0 15
12 17 26 0 6
12 17 28 0 4
12 17 30 0 2
12 18 2 0 2
12 18 3 0 3
12 18 4 0 1
12 18 9 0 2
12 18 10 0 2
12 18 11 0 3
12 18 14 0 4
12 18 15 0 4
12 18 17 0 5
12 18 18 0 1
12 18 20 0 2
12 18 21 0 8
12 18 23 0 2
12 18 28 0 3
12 18 30 0 1
12 20 14 0 1
12 20 16 0 1
12 20 17 0 2
12 20 20 0 1
12 20 21 0 1
12 21 4 0 1
12 21 6 0 14
12 21 10 0 4
12 21 16 0 3
12 21 18 0 2
12 21 19 0 3
12 21 20 0 2
12 21 23 0 1
12 21 24 0 3
12 21 28 0 2
12 21 29 0 3
12 21 30 0 7
12 22 2 0 1
12 22 3 0 2
12 22 4 0 1
12 22 6 0 2
12 22 9 0 1
12 22 11 0 2
12 22 14 0 1
12 22 15 0 2
12 22 21 0 2
12 23 3 0 1
12 23 10 0 1
12 23 11 0 1
12 23 14 0 1
12 23 15 0 1
12 23 16 0 1
12 23 17 0 1
12 23 21 0 2
12 23 23 0 1
12 23 24 0 1
12 23 28 0 1
12 24 1 0 2
12 24 2 0 2
12 24 3 0 3
12 24 4 0 2
12 24 5 0 2
12 24 9 0 3
12 24 10 0 16
12 24 11 0 1
12 24 12 0 4
12 24 14 0 1
12 24 15 0 4
12 24 16 0 9
12 24 18 0 2
12 24 20 0 2
12 24 21 0 3
12 24 22 0 2
12 24 23 0 15
12 24 24 0 6
12 24 28 0 2
12 24 30 0 1
12 26 10 0 4
12 26 14 0 1
12 26 16 0 3
12 26 17 0 1
12 26 20 0 2
12 26 21 0 2
12 26 22 0 1
12 26 23 0 3
12 26 24 0 2
12 26 28 0 1
12 27 2 0 3
12 27 3 0 5
12 27 4 0 2
12 27 9 0 3
12 27 11 0 5
12 27 12 0 1
12 27 14 0 3
12 27 15 0 6
12 27 16 0 1
12 27 17 0 2
12 27 20 0 1
12 27 21 0 6
12 27 24 0 1
12 27 28 0 2
12 27 30 0 1
12 28 1 0 6
12 28 11 0 9
12 28 12 0 10
12 29 1 0 1
12 29 2 0 1
12 29 3 0 2
12 29 5 0 1
12 29 6 0 17
12 29 8 0 2
12 29 10 0 10
12 29 11 0 3
12 29 12 0 2
12 29 13 0 4
12 29 14 0 1
12 29 15 0 3
12 29 16 0 5
12 29 17 0 1
12 29 18 0 1
12 29 19 0 5
12 29 20 0 7
12 29 21 0 3
12 29 22 0 5
12 29 23 0 9
12 29 24 0 3
12 29 25 0 15
12 29 26 0 5
12 29 28 0 2
12 31 2 0 1
12 31 3 0 2
12 31 4 0 1
12 31 6 0 10
12 31 9 0 1
12 31 10 0 3
12 31 11 0 2
12 31 14 0 1
12 31 15 0 3
12 31 16 0 3
12 31 19 0 2
12 31 20 0 2
12 31 21 0 2
12 31 23 0 1
12 31 24 0 2
12 31 28 0 2
12 31 29 0 1
12 31 30 0 6
13 2 2 0 1
13 2 3 0 2
13 2 4 0 1
13 2 9 0 1
13 2 10 0 1
13 2 11 0 1
13 2 15 0 3
13 2 17 0 1
13 2 21 0 1
13 3 16 0 1
13 5 2 0 4
13 5 3 0 6
13 5 4 0 3
13 5 9 0 4
13 5 11 0 5
13 5 12 0 1
13 5 14 0 2
13 5 15 0 7
13 5 16 0 1
13 5 21 0 5
13 5 24 0 1
13 5 28 0 2
13 5 30 0 1
13 6 17 0 1
13 6 21 0 1
13 8 10 0 3
13 8 11 0 1
13 8 14 0 1
13 8 16 0 1
13 8 17 0 3
13 8 20 0 1
13 8 21 0 3
13 8 23 0 1
13 8 28 0 1
13 11 3 0 1
13 11 15 0 1
13 11 21 0 1
13 14 10 0 2
13 14 16 0 1
13 14 23 0 1
13 14 24 0 1
13 15 1 0 2
13 15 5 0 4
13 15 6 0 5
13 15 10 0 4
13 15 12 0 3
13 15 16 0 9
13 15 20 0 5
13 15 22 0 5
13 15 23 0 1
13 15 24 0 1
13 15 25 0 5
13 17 10 0 2
13 17 16 0 1
13 17 23 0 1
13 17 24 0 1
13 18 1 0 1
13 18 2 0 2
13 18 3 0 4
13 18 4 0 2
13 18 6 0 1
13 18 9 0 2
13 18 11 0 5
13 18 12 0 1
13 18 14 0 4
13 18 15 0 5
13 18 16 0 3
13 18 17 0 6
13 18 20 0 4
13 18 21 0 8
13 18 22 0 1
13 18 24 0 1
13 18 25 0 1
13 18 28 0 4
13 18 30 0 1
13 20 1 0 1
13 20 5 0 2
13 20 6 0 2
13 20 12 0 1
13 20 16 0 3
13 20 17 0 2
13 20 20 0 3
13 20 21 0 1
13 20 22 0 2
13 20 25 0 2
13 22 2 0 1
13 22 3 0 2
13 22 4 0 1
13 22 9 0 1
13 22 11 0 2
13 22 14 0 1
13 22 15 0 3
13 22 16 0 1
13 22 20 0 1
13 22 21 0 2
13 22 28 0 1
13 23 3 0 1
13 23 11 0 1
13 23 15 0 1
13 23 21 0 1
13 24 2 0 2
13 24 3 0 4
13 24 4 0 2
13 24 9 0 2
13 24 10 0 1
13 24 11 0 3
13 24 14 0 1
13 24 15 0 5
13 24 21 0 3
13 24 28 0 1
13 26 10 0 1
13 26 17 0 1
13 26 21 0 1
13 27 1 0 1
13 27 2 0 4
13 27 3 0 6
13 27 4 0 3
13 27 5 0 1
13 27 6 0 1
13 27 9 0 4
13 27 11 0 5
13 27 12 0 2
13 27 14 0 3
13 27 15 0 7
13 27 16 0 3
13 27 17 0 1
13 27 20 0 2
13 27 21 0 6
13 27 22 0 1
13 27 24 0 1
13 27 25 0 1
13 27 28 0 2
13 27 30 0 1
13 29 2 0 2
13 29 3 0 3
13 29 4 0 1
13 29 9 0 1
13 29 10 0 1
13 29 11 0 2
13 29 14 0 1
13 29 15 0 3
13 29 21 0 3
13 29 28 0 1
13 31 2 0 1
13 31 3 0 2
13 31 4 0 1
13 31 9 0 1
13 31 11 0 2
13 31 14 0 1
13 31 15 0 3
13 31 21 0 2
13 31 28 0 1
14 1 3 0 2
14 1 4 0 2
14 1 6 0 9
14 1 7 0 4
14 1 9 0 1
14 1 10 0 2
14 1 15 0 1
14 1 16 0 6
14 1 18 0 16
