x y z meta size
18 51 65 0 39
18 52 64 0 103
18 52 65 0 4
18 53 64 0 191
18 54 64 0 347
18 55 63 0 21
18 55 64 0 30
18 56 63 0 294
18 57 63 0 47
18 58 62 0 1
18 58 63 0 125
18 59 62 0 18
18 59 63 0 10
18 60 62 0 182
18 60 63 0 1
18 61 62 0 419
18 62 62 0 889
18 63 62 0 138
18 64 61 0 2
18 64 62 0 151
18 65 61 0 61
18 65 62 0 18
18 66 61 0 83
18 66 62 0 8
18 67 61 0 234
18 67 62 0 1
18 68 61 0 480
18 69 61 0 230
18 70 61 0 198
18 71 61 0 292
18 72 61 0 68
18 73 61 0 315
18 74 61 0 242
18 75 60 0 5
18 75 61 0 39
18 76 60 0 7
18 76 61 0 256
18 77 60 0 14
18 77 61 0 45
18 78 60 0 2
18 78 61 0 58
18 79 60 0 7
18 79 61 0 149
18 80 60 0 6
18 80 61 0 52
18 81 60 0 6
18 81 61 0 179
19 19 81 0 3
19 20 80 0 1
19 21 80 0 97
19 22 79 0 307
19 23 78 0 3
19 23 79 0 1
19 24 78 0 228
19 25 77 0 56
19 26 77 0 15
19 27 76 0 324
19 28 75 0 25
19 29 75 0 199
19 30 74 0 75
19 31 74 0 24
19 32 73 0 261
19 33 73 0 1
19 34 72 0 768
19 35 71 0 1
19 35 72 0 1
19 36 71 0 297
19 37 70 0 84
19 38 70 0 641
19 39 69 0 66
19 40 69 0 414
19 41 68 0 13
19 42 68 0 915
19 43 67 0 8
19 43 68 0 14
19 44 67 0 500
19 45 67 0 17
19 46 66 0 81
19 47 66 0 694
19 48 65 0 9
19 48 66 0 30
19 49 65 0 145
19 50 65 0 796
19 51 64 0 10
19 51 65 0 29
19 52 64 0 77
19 53 64 0 747
19 54 63 0 3
19 54 64 0 32
19 55 63 0 226
19 55 64 0 4
19 56 63 0 213
19 57 63 0 7
19 58 62 0 14
19 58 63 0 139
19 59 62 0 18
19 59 63 0 4
19 60 62 0 173
19 61 62 0 590
19 62 62 0 395
19 63 61 0 7
19 63 62 0 80
19 64 61 0 79
19 64 62 0 42
19 65 61 0 119
19 66 61 0 17
19 67 61 0 62
19 68 61 0 243
19 69 61 0 829
19 70 60 0 1
19 70 61 0 625
19 71 61 0 104
19 72 60 0 9
19 72 61 0 113
19 73 60 0 3
19 73 61 0 104
19 74 60 0 9
19 74 61 0 70
19 75 60 0 23
19 75 61 0 51
19 76 60 0 13
19 76 61 0 62
19 77 60 0 4
19 77 61 0 41
19 78 60 0 23
19 78 61 0 24
19 79 60 0 59
19 79 61 0 26
19 80 60 0 117
19 80 61 0 20
19 81 60 0 57
19 81 61 0 38
20 19 81 0 834
20 20 80 0 3
20 21 80 0 65
20 22 79 0 650
20 23 78 0 20
20 24 78 0 151
20 25 77 0 255
20 26 76 0 8
20 27 76 0 306
20 28 75 0 135
20 29 75 0 53
20 30 74 0 438
20 31 73 0 2
20 32 73 0 84
20 33 72 0 66
20 34 72 0 252
20 35 71 0 9
20 36 71 0 285
20 37 70 0 216
20 38 70 0 119
20 39 69 0 63
20 40 69 0 185
20 41 68 0 171
20 42 68 0 721
20 43 67 0 65
20 43 68 0 3
20 44 67 0 352
20 45 66 0 6
20 45 67 0 70
20 46 66 0 270
20 47 66 0 125
20 48 65 0 24
20 48 66 0 9
20 49 65 0 564
20 50 65 0 121
20 51 64 0 112
20 51 65 0 2
20 52 64 0 863
20 53 64 0 25
20 54 63 0 52
20 54 64 0 28
20 55 63 0 633
20 56 63 0 262
20 57 62 0 4
20 57 63 0 157
20 58 62 0 65
20 58 63 0 6
20 59 62 0 22
20 60 62 0 916
20 61 62 0 33
20 62 61 0 9
20 62 62 0 58
20 63 61 0 62
20 63 62 0 2
20 64 61 0 192
20 65 61 0 138
20 66 61 0 874
20 67 61 0 406
20 68 61 0 275
20 69 60 0 1
20 69 61 0 298
20 70 60 0 1
20 70 61 0 90
20 71 60 0 25
20 71 61 0 100
20 72 60 0 46
20 72 61 0 18
20 73 60 0 64
20 73 61 0 17
20 74 60 0 88
20 75 60 0 228
20 75 61 0 5
20 76 60 0 338
20 76 61 0 4
20 77 60 0 22
20 77 61 0 2
20 78 60 0 240
20 79 60 0 43
20 79 61 0 1
20 80 60 0 23
20 80 61 0 2
20 81 60 0 196
21 19 81 0 268
21 20 80 0 136
21 21 80 0 6
21 22 79 0 364
21 23 78 0 133
21 24 78 0 28
21 25 77 0 326
21 26 76 0 46
21 27 76 0 18
21 28 75 0 7
21 29 74 0 1
21 29 75 0 7
21 30 74 0 559
21 31 73 0 88
21 32 73 0 331
21 33 72 0 383
21 34 72 0 32
21 35 71 0 231
21 36 71 0 9
21 37 70 0 172
21 38 69 0 3
21 38 70 0 52
21 39 69 0 839
21 40 68 0 2
21 40 69 0 39
21 41 68 0 657
21 42 68 0 228
21 43 67 0 300
21 44 67 0 131
21 45 66 0 86
21 46 66 0 681
21 47 65 0 2
21 47 66 0 115
21 48 65 0 375
21 49 65 0 838
21 50 65 0 53
21 51 64 0 462
21 52 64 0 349
21 53 63 0 10
21 53 64 0 13
21 54 63 0 155
21 55 63 0 801
21 56 63 0 105
21 57 62 0 34
21 57 63 0 23
21 58 62 0 287
21 59 62 0 914
21 60 62 0 271
21 61 61 0 7
21 61 62 0 48
21 62 61 0 21
21 62 62 0 28
21 63 61 0 44
21 64 61 0 758
21 65 61 0 465
21 66 61 0 743
21 67 60 0 1
21 67 61 0 59
21 68 60 0 2
21 68 61 0 66
21 69 60 0 23
21 69 61 0 17
21 70 60 0 77
21 70 61 0 27
21 71 60 0 248
21 71 61 0 6
21 72 60 0 318
21 73 60 0 74
21 74 60 0 415
21 75 60 0 256
21 76 60 0 431
21 77 60 0 26
21 78 60 0 536
21 79 60 0 225
21 80 60 0 613
21 81 60 0 305
22 18 81 0 1
22 19 81 0 175
22 20 80 0 662
22 22 79 0 169
22 23 78 0 454
22 24 77 0 1
22 25 77 0 389
22 26 76 0 157
22 27 76 0 6
22 28 75 0 818
22 29 74 0 67
22 30 74 0 114
22 31 73 0 227
22 32 73 0 4
22 33 72 0 431
22 34 71 0 3
22 34 72 0 9
22 35 71 0 596
22 36 70 0 9
22 36 71 0 4
22 37 70 0 167
22 38 69 0 58
22 39 69 0 589
22 40 68 0 33
22 40 69 0 8
22 41 68 0 871
22 42 67 0 3
22 42 68 0 22
22 43 67 0 189
22 44 67 0 87
22 45 66 0 207
22 46 66 0 59
22 47 65 0 37
22 47 66 0 12
22 48 65 0 850
22 49 64 0 1
22 49 65 0 91
22 50 64 0 153
22 51 64 0 925
22 52 64 0 2
22 53 63 0 10
22 53 64 0 2
22 54 63 0 803
22 55 63 0 246
22 56 62 0 26
22 56 63 0 42
22 57 62 0 303
22 58 62 0 691
22 59 62 0 52
22 60 61 0 8
22 60 62 0 128
22 61 61 0 12
22 61 62 0 24
22 62 61 0 115
22 63 61 0 600
22 64 61 0 64
22 65 60 0 1
22 65 61 0 372
22 66 60 0 7
22 66 61 0 84
22 67 60 0 9
22 67 61 0 3
22 68 60 0 156
22 68 61 0 19
22 69 60 0 133
22 69 61 0 2
22 70 60 0 371
22 71 60 0 685
22 72 60 0 428
22 73 60 0 563
22 74 60 0 569
22 75 60 0 245
22 76 60 0 804
22 77 60 0 515
22 78 60 0 129
22 79 60 0 289
22 80 60 0 669
22 81 60 0 700
23 18 81 0 22
23 19 81 0 19
23 20 80 0 129
23 21 79 0 16
23 22 79 0 11
23 23 78 0 13
23 24 77 0 22
23 25 77 0 66
23 26 76 0 887
23 27 75 0 3
23 28 75 0 398
23 29 74 0 339
23 30 74 0 33
23 31 73 0 815
23 32 72 0 23
23 32 73 0 2
23 33 72 0 35
23 34 71 0 33
23 35 71 0 163
23 36 70 0 217
23 37 70 0 141
23 38 69 0 30
23 39 69 0 193
23 40 68 0 118
23 41 68 0 427
23 42 67 0 124
23 42 68 0 1
23 43 67 0 588
23 44 66 0 21
23 45 66 0 831
23 46 65 0 1
23 46 66 0 25
23 47 65 0 360
23 48 65 0 672
23 49 64 0 21
23 49 65 0 44
23 50 64 0 193
23 51 64 0 220
23 52 63 0 7
23 52 64 0 14
23 53 63 0 308
23 54 63 0 356
23 55 62 0 7
23 55 63 0 99
23 56 62 0 102
23 57 62 0 599
23 58 62 0 52
23 59 61 0 7
23 59 62 0 47
23 60 61 0 147
23 60 62 0 3
23 61 61 0 518
23 62 61 0 157
23 63 61 0 156
23 64 60 0 2
23 64 61 0 156
23 65 60 0 18
23 65 61 0 42
23 66 60 0 18
23 66 61 0 14
23 67 60 0 119
23 67 61 0 3
23 68 60 0 187
23 69 60 0 452
23 70 60 0 224
23 71 60 0 586
23 72 60 0 369
23 73 59 0 1
23 73 60 0 178
23 74 60 0 479
23 75 59 0 4
23 75 60 0 303
23 76 59 0 4
23 76 60 0 256
23 77 59 0 4
23 77 60 0 315
23 78 59 0 7
23 78 60 0 55
23 79 59 0 6
23 79 60 0 36
23 80 59 0 10
23 80 60 0 259
23 81 59 0 9
23 81 60 0 293
24 18 81 0 85
24 20 80 0 183
24 21 79 0 358
24 22 78 0 4
24 22 79 0 1
24 23 78 0 322
24 24 77 0 489
24 25 76 0 3
24 25 77 0 3
24 26 76 0 638
24 27 75 0 164
24 28 75 0 21
24 29 74 0 234
24 30 73 0 19
24 30 74 0 1
24 31 73 0 668
24 32 72 0 34
24 33 72 0 64
24 34 71 0 428
24 35 70 0 1
24 35 71 0 1
24 36 70 0 563
24 37 69 0 3
24 37 70 0 13
24 38 69 0 122
24 39 68 0 1
24 39 69 0 3
24 40 68 0 398
24 41 67 0 1
24 41 68 0 89
24 42 67 0 579
24 43 67 0 49
24 44 66 0 38
24 45 66 0 402
24 46 65 0 19
24 46 66 0 2
24 47 65 0 193
24 48 64 0 1
24 48 65 0 86
24 49 64 0 2
24 50 64 0 150
24 51 63 0 4
24 51 64 0 44
24 52 63 0 111
24 53 63 0 443
24 54 62 0 1
24 54 63 0 286
24 55 62 0 82
24 56 62 0 695
24 57 62 0 723
24 58 61 0 5
24 58 62 0 101
24 59 61 0 43
24 59 62 0 3
24 60 61 0 8
24 61 61 0 762
24 62 61 0 209
24 63 60 0 10
24 63 61 0 212
24 64 60 0 26
24 64 61 0 23
24 65 60 0 62
24 65 61 0 4
24 66 60 0 612
24 67 60 0 873
24 68 60 0 41
24 69 60 0 743
24 70 60 0 432
24 71 59 0 4
24 71 60 0 241
24 72 59 0 17
24 72 60 0 4
24 73 59 0 7
24 73 60 0 56
24 74 59 0 12
24 74 60 0 76
24 75 59 0 42
24 75 60 0 15
24 76 59 0 45
24 76 60 0 8
24 77 59 0 12
24 77 60 0 32
24 78 59 0 101
24 78 60 0 24
24 79 59 0 10
24 79 60 0 7
24 80 59 0 102
24 80 60 0 26
24 81 59 0 78
24 81 60 0 20
25 18 81 0 887
25 19 80 0 18
25 20 80 0 3
25 21 79 0 559
25 22 78 0 116
25 23 78 0 27
25 24 77 0 123
25 25 76 0 86
25 26 76 0 66
25 27 75 0 712
25 28 74 0 3
25 29 74 0 473
25 30 73 0 128
25 31 73 0 30
25 32 72 0 735
25 33 71 0 4
25 33 72 0 10
25 34 71 0 235
25 35 70 0 33
25 36 70 0 627
25 37 69 0 60
25 37 70 0 1
25 38 69 0 274
25 39 68 0 30
25 39 69 0 1
25 40 68 0 71
25 41 67 0 64
25 41 68 0 1
25 42 67 0 875
25 43 66 0 21
25 43 67 0 10
25 44 66 0 663
25 45 65 0 4
25 45 66 0 119
25 46 65 0 139
25 47 65 0 474
25 48 64 0 31
25 48 65 0 12
25 49 64 0 62
25 50 64 0 328
25 51 63 0 77
25 51 64 0 5
25 52 63 0 806
25 53 62 0 1
25 53 63 0 107
25 54 62 0 63
25 54 63 0 13
25 55 62 0 354
25 56 62 0 363
25 57 61 0 7
25 57 62 0 17
25 58 61 0 63
25 58 62 0 2
25 59 61 0 724
25 60 61 0 813
25 61 60 0 1
25 61 61 0 469
25 62 60 0 9
25 62 61 0 11
25 63 60 0 23
25 63 61 0 6
25 64 60 0 297
25 64 61 0 1
25 65 60 0 155
25 67 60 0 686
25 68 59 0 4
25 68 60 0 226
25 69 59 0 5
25 69 60 0 177
25 70 59 0 57
25 70 60 0 11
25 71 59 0 23
25 71 60 0 8
25 72 59 0 121
25 72 60 0 15
25 73 59 0 196
25 73 60 0 8
25 74 59 0 138
25 74 60 0 2
25 75 59 0 314
25 75 60 0 1
25 76 59 0 273
25 77 59 0 101
25 78 59 0 517
25 79 59 0 220
25 80 59 0 642
25 81 59 0 575
26 18 81 0 251
26 19 80 0 430
26 20 79 0 2
26 21 79 0 40
26 22 78 0 677
26 23 77 0 9
26 24 77 0 240
26 25 76 0 337
26 26 75 0 4
26 26 76 0 7
26 27 75 0 453
26 28 74 0 193
26 29 74 0 67
26 30 73 0 683
26 31 73 0 4
26 32 72 0 767
26 33 71 0 49
26 34 71 0 341
26 35 70 0 190
26 36 70 0 52
26 37 69 0 504
26 38 69 0 79
26 39 68 0 622
26 40 67 0 1
26 40 68 0 138
26 41 67 0 130
26 42 67 0 89
26 43 66 0 308
26 44 66 0 438
26 45 65 0 106
26 45 66 0 4
26 46 65 0 261
26 47 64 0 12
26 47 65 0 17
26 48 64 0 154
26 49 64 0 497
26 50 63 0 35
26 50 64 0 22
26 51 63 0 581
26 52 63 0 290
26 53 62 0 18
26 53 63 0 11
26 54 62 0 105
26 55 62 0 854
26 56 62 0 181
26 57 61 0 60
26 57 62 0 1
26 58 61 0 665
26 59 61 0 157
26 60 60 0 3
26 60 61 0 110
26 61 60 0 89
26 61 61 0 49
26 62 60 0 199
26 62 61 0 2
26 63 60 0 309
26 64 60 0 478
26 65 59 0 1
26 65 60 0 265
26 66 59 0 3
26 66 60 0 223
26 67 59 0 28
26 67 60 0 97
26 68 59 0 37
26 68 60 0 16
26 69 59 0 14
26 69 60 0 6
26 70 59 0 453
26 71 59 0 290
26 72 59 0 12
26 73 59 0 789
26 74 59 0 46
26 75 59 0 783
26 76 59 0 443
26 77 59 0 670
26 78 59 0 375
26 79 59 0 236
26 80 59 0 435
26 81 59 0 569
27 17 81 0 1
27 18 81 0 62
27 19 80 0 64
27 20 79 0 48
27 21 79 0 20
27 22 78 0 356
27 23 77 0 11
27 24 77 0 18
27 25 76 0 380
27 26 75 0 93
27 27 75 0 78
27 28 74 0 329
27 29 73 0 15
27 30 73 0 543
27 31 72 0 82
27 32 72 0 106
27 33 71 0 690
27 34 70 0 7
27 34 71 0 7
27 35 70 0 461
27 36 69 0 6
27 36 70 0 6
27 37 69 0 562
27 38 68 0 31
27 38 69 0 1
27 39 68 0 28
27 40 67 0 12
27 40 68 0 5
27 41 67 0 850
27 42 66 0 18
27 42 67 0 2
27 43 66 0 984
27 44 65 0 1
27 44 66 0 63
27 45 65 0 557
27 46 65 0 81
27 47 64 0 147
27 48 64 0 712
27 49 63 0 9
27 49 64 0 46
27 50 63 0 56
27 51 63 0 390
27 52 62 0 22
27 52 63 0 4
27 53 62 0 142
27 54 62 0 263
27 55 62 0 142
27 56 61 0 213
27 56 62 0 7
27 57 61 0 130
27 58 61 0 71
27 59 60 0 1
27 59 61 0 210
27 60 60 0 178
27 60 61 0 10
27 61 60 0 342
27 62 60 0 296
27 63 60 0 248
27 64 59 0 8
27 64 60 0 266
27 65 59 0 51
27 65 60 0 6
27 66 59 0 151
27 66 60 0 9
27 67 59 0 259
27 67 60 0 1
27 68 59 0 301
27 69 59 0 169
27 70 59 0 497
27 71 59 0 7
27 72 58 0 1
27 72 59 0 37
27 73 58 0 1
27 73 59 0 203
27 74 59 0 315
27 75 58 0 9
27 75 59 0 128
27 76 58 0 5
27 76 59 0 220
27 77 59 0 168
27 78 58 0 19
27 78 59 0 6
27 79 58 0 28
27 79 59 0 85
27 80 58 0 1
27 80 59 0 104
27 81 58 0 7
27 81 59 0 44
28 17 81 0 62
28 18 80 0 2
28 18 81 0 1
28 19 80 0 330
28 20 79 0 791
28 21 78 0 18
28 22 78 0 175
28 23 77 0 806
28 24 76 0 1
28 25 76 0 83
28 26 75 0 80
28 27 74 0 6
28 27 75 0 2
28 28 74 0 239
28 29 73 0 187
28 30 73 0 55
28 31 72 0 809
28 32 71 0 26
28 32 72 0 3
28 33 71 0 450
28 34 70 0 108
28 35 70 0 195
28 36 69 0 87
28 37 69 0 70
28 38 68 0 88
28 39 67 0 1
28 39 68 0 148
28 40 67 0 688
28 41 67 0 74
28 42 66 0 452
28 43 66 0 39
28 44 65 0 200
28 44 66 0 1
28 45 65 0 176
28 46 64 0 24
28 46 65 0 19
28 47 64 0 58
28 48 63 0 3
28 48 64 0 117
28 49 63 0 234
28 50 63 0 503
28 51 62 0 3
28 51 63 0 3
28 52 62 0 6
28 53 62 0 462
28 54 61 0 3
28 54 62 0 106
28 55 61 0 287
28 55 62 0 5
28 56 61 0 653
28 57 61 0 650
28 58 60 0 7
28 58 61 0 83
28 59 60 0 90
28 59 61 0 2
28 60 60 0 128
28 61 60 0 642
28 62 59 0 5
28 62 60 0 280
28 63 59 0 62
28 63 60 0 60
28 64 59 0 154
28 64 60 0 1
28 65 59 0 56
28 66 59 0 510
28 67 59 0 140
28 68 59 0 214
28 69 58 0 5
28 69 59 0 178
28 70 58 0 16
28 70 59 0 192
28 71 58 0 39
28 71 59 0 89
28 72 58 0 9
28 72 59 0 64
28 73 58 0 14
28 73 59 0 50
28 74 58 0 114
28 74 59 0 15
28 75 58 0 87
28 75 59 0 18
28 76 58 0 264
28 76 59 0 5
28 77 58 0 331
28 77 59 0 10
28 78 58 0 170
28 78 59 0 1
28 79 58 0 354
28 79 59 0 3
28 80 58 0 124
28 80 59 0 5
28 81 58 0 475
28 81 59 0 2
29 17 81 0 700
29 18 80 0 49
29 19 80 0 6
29 20 79 0 710
29 21 78 0 323
29 22 78 0 4
29 23 77 0 313
29 24 76 0 296
29 25 75 0 3
29 25 76 0 5
29 26 75 0 540
29 27 74 0 171
29 28 74 0 51
29 29 73 0 217
29 30 72 0 11
29 31 72 0 136
29 32 71 0 50
29 33 71 0 67
29 34 70 0 895
29 35 69 0 2
29 35 70 0 12
29 36 69 0 63
29 37 68 0 30
29 37 69 0 2
29 38 68 0 190
29 39 67 0 25
29 39 68 0 3
29 40 67 0 613
29 41 66 0 69
29 41 67 0 5
29 42 66 0 790
29 43 65 0 9
29 43 66 0 10
29 44 65 0 601
29 45 64 0 4
29 45 65 0 77
29 46 64 0 385
29 47 64 0 227
29 48 63 0 161
29 48 64 0 7
29 49 63 0 916
29 50 62 0 5
29 50 63 0 25
29 51 62 0 357
29 51 63 0 2
29 52 62 0 73
29 53 61 0 7
29 53 62 0 102
29 54 61 0 237
29 55 61 0 153
29 56 60 0 1
29 56 61 0 363
29 57 60 0 7
29 57 61 0 29
29 58 60 0 430
29 58 61 0 1
29 59 60 0 487
29 60 59 0 1
29 60 60 0 248
29 61 59 0 2
29 61 60 0 101
29 62 59 0 228
29 62 60 0 14
29 63 59 0 209
29 63 60 0 1
29 64 59 0 694
29 65 59 0 48
29 66 59 0 447
29 67 58 0 12
29 67 59 0 254
29 68 58 0 31
29 68 59 0 44
29 69 58 0 75
29 69 59 0 7
29 70 58 0 163
29 70 59 0 1
29 71 58 0 158
29 71 59 0 2
29 72 58 0 727
29 73 58 0 255
29 74 58 0 28
29 75 58 0 893
29 76 58 0 200
29 77 58 0 434
29 78 58 0 772
29 79 58 0 720
29 80 58 0 886
29 81 58 0 170
30 16 81 0 1
30 17 81 0 275
30 18 80 0 546
30 19 79 0 5
30 20 79 0 31
30 21 78 0 977
30 22 77 0 134
30 23 77 0 2
30 24 76 0 183
30 25 75 0 149
30 26 75 0 8
30 27 74 0 970
30 28 73 0 55
30 29 73 0 125
30 30 72 0 158
30 31 71 0 4
30 31 72 0 13
30 32 71 0 137
30 33 70 0 108
30 34 70 0 217
30 35 69 0 339
30 36 69 0 74
30 37 68 0 635
30 38 67 0 2
30 38 68 0 57
30 39 67 0 107
30 40 66 0 1
30 40 67 0 48
30 41 66 0 612
30 42 66 0 150
30 43 65 0 634
30 44 65 0 280
30 45 64 0 40
30 46 64 0 462
30 47 63 0 38
30 47 64 0 8
30 48 63 0 123
30 49 62 0 4
30 49 63 0 87
30 50 62 0 220
30 50 63 0 2
30 51 62 0 550
30 52 61 0 5
30 52 62 0 22
30 53 61 0 100
30 53 62 0 1
30 54 61 0 77
30 55 60 0 1
30 55 61 0 236
30 56 60 0 81
30 56 61 0 3
30 57 60 0 509
30 58 60 0 863
30 59 59 0 11
30 59 60 0 228
30 60 59 0 48
30 60 60 0 3
30 61 59 0 23
30 62 59 0 319
30 63 59 0 529
30 64 58 0 6
30 64 59 0 40
30 65 58 0 17
30 65 59 0 14
30 66 58 0 102
30 66 59 0 27
30 67 58 0 49
30 67 59 0 5
30 68 58 0 624
30 69 58 0 688
30 70 58 0 646
30 71 58 0 462
30 72 57 0 1
30 72 58 0 460
30 73 57 0 2
30 73 58 0 460
30 74 58 0 258
30 75 57 0 10
30 75 58 0 298
30 76 57 0 22
30 76 58 0 226
30 77 57 0 4
30 77 58 0 188
30 78 57 0 26
30 78 58 0 237
30 79 57 0 37
30 79 58 0 182
30 80 57 0 11
30 80 58 0 57
30 81 57 0 30
30 81 58 0 42
31 16 81 0 88
31 17 81 0 2
31 18 80 0 125
31 19 79 0 260
31 20 78 0 4
31 21 78 0 145
31 22 77 0 285
31 23 76 0 2
31 24 76 0 20
31 25 75 0 371
31 26 74 0 25
31 27 74 0 249
31 28 73 0 638
31 29 72 0 8
31 30 72 0 596
31 31 71 0 188
31 32 71 0 134
31 33 70 0 604
31 34 69 0 10
31 34 70 0 9
31 35 69 0 204
31 36 68 0 25
31 36 69 0 1
31 37 68 0 512
31 38 67 0 175
31 39 67 0 304
31 40 66 0 165
31 41 66 0 416
31 42 65 0 28
31 43 65 0 534
31 44 64 0 53
31 44 65 0 10
31 45 64 0 936
31 46 63 0 18
31 46 64 0 4
31 47 63 0 479
31 48 62 0 1
31 48 63 0 235
31 49 62 0 34
31 49 63 0 4
31 50 62 0 88
31 51 61 0 7
31 51 62 0 201
31 52 61 0 121
31 52 62 0 3
31 53 61 0 365
31 54 60 0 8
31 54 61 0 101
31 55 60 0 164
31 55 61 0 11
31 56 60 0 817
31 57 59 0 1
31 57 60 0 345
31 58 59 0 17
31 58 60 0 2
31 59 59 0 184
31 59 60 0 3
31 60 59 0 887
31 61 59 0 385
31 62 58 0 10
31 62 59 0 253
31 63 58 0 32
31 63 59 0 75
31 64 58 0 71
31 64 59 0 6
31 65 58 0 667
31 65 59 0 1
31 66 58 0 970
31 67 58 0 416
31 68 57 0 2
31 68 58 0 30
31 69 58 0 384
31 70 57 0 11
31 70 58 0 192
31 71 57 0 41
31 71 58 0 32
31 72 58 0 12
31 73 57 0 252
31 73 58 0 25
31 74 57 0 23
31 74 58 0 13
31 75 57 0 45
31 75 58 0 10
31 76 57 0 493
31 77 57 0 523
31 77 58 0 2
31 78 57 0 221
31 78 58 0 2
31 79 57 0 135
31 79 58 0 2
31 80 57 0 341
31 80 58 0 2
31 81 57 0 124
31 81 58 0 1
32 16 81 0 819
32 17 80 0 64
32 18 80 0 12
32 19 79 0 339
32 20 78 0 333
32 21 77 0 5
32 21 78 0 1
32 22 77 0 341
32 23 76 0 657
32 24 75 0 19
32 25 75 0 190
32 26 74 0 2
32 27 73 0 9
32 28 73 0 315
32 29 72 0 260
32 30 71 0 1
32 30 72 0 7
32 31 71 0 817
32 32 70 0 65
32 33 70 0 74
32 34 69 0 501
32 35 69 0 60
32 36 68 0 494
32 37 67 0 8
32 37 68 0 27
32 38 67 0 258
32 39 66 0 1
32 39 67 0 15
32 40 66 0 478
32 41 65 0 8
32 41 66 0 23
32 42 65 0 965
32 43 64 0 3
32 43 65 0 27
32 44 64 0 128
32 45 63 0 1
32 45 64 0 55
32 46 63 0 508
32 47 63 0 310
32 48 62 0 125
32 48 63 0 7
32 49 62 0 687
32 50 62 0 54
32 51 61 0 232
32 51 62 0 1
32 52 61 0 81
32 53 60 0 19
32 53 61 0 83
32 54 60 0 213
32 55 60 0 184
32 56 60 0 59
32 57 59 0 1
32 57 60 0 11
32 58 59 0 116
32 59 59 0 2
32 60 59 0 285
32 61 58 0 56
32 61 59 0 75
32 62 58 0 107
32 62 59 0 1
32 63 58 0 287
32 64 58 0 139
32 65 58 0 50
32 66 57 0 26
32 66 58 0 159
32 67 57 0 55
32 67 58 0 21
32 68 57 0 170
32 68 58 0 15
32 69 57 0 16
32 69 58 0 4
32 70 57 0 431
32 70 58 0 1
32 71 57 0 485
32 72 57 0 180
32 73 57 0 333
32 74 57 0 845
32 75 57 0 629
32 76 56 0 1
32 76 57 0 226
32 77 57 0 192
32 78 56 0 2
32 78 57 0 564
32 79 56 0 1
32 79 57 0 203
32 80 56 0 3
32 80 57 0 82
32 81 56 0 1
32 81 57 0 158
33 16 81 0 14
33 17 80 0 98
33 18 79 0 37
33 19 79 0 36
33 20 78 0 140
33 21 77 0 201
33 22 76 0 2
33 22 77 0 2
33 23 76 0 115
33 24 75 0 440
33 25 74 0 4
33 25 75 0 3
33 26 74 0 65
33 27 73 0 31
33 28 72 0 3
33 28 73 0 5
33 29 72 0 703
33 30 71 0 24
33 31 71 0 86
33 32 70 0 419
33 33 69 0 14
33 33 70 0 1
33 34 69 0 382
33 35 68 0 124
33 36 68 0 313
33 37 67 0 202
33 38 67 0 136
33 39 66 0 530
33 40 65 0 3
33 40 66 0 152
33 41 65 0 485
33 42 64 0 1
33 42 65 0 92
33 43 64 0 55
33 44 64 0 236
33 45 63 0 207
33 46 63 0 691
33 47 62 0 121
33 47 63 0 6
33 48 62 0 501
33 49 61 0 2
33 49 62 0 75
33 50 61 0 207
33 51 61 0 843
33 52 60 0 1
33 52 61 0 79
33 53 60 0 386
33 53 61 0 1
33 54 60 0 291
33 55 59 0 10
33 55 60 0 17
33 56 59 0 258
33 56 60 0 5
33 57 59 0 919
33 58 58 0 1
33 58 59 0 453
33 59 58 0 71
33 59 59 0 64
33 60 58 0 170
33 60 59 0 7
33 61 58 0 455
33 62 58 0 395
33 63 57 0 10
33 63 58 0 344
33 64 57 0 11
33 64 58 0 48
33 65 57 0 182
33 66 57 0 148
33 66 58 0 3
33 67 57 0 862
33 68 57 0 642
33 69 56 0 1
33 69 57 0 824
33 70 56 0 4
33 70 57 0 310
33 71 56 0 10
33 71 57 0 269
33 72 56 0 29
33 72 57 0 52
33 73 56 0 1
33 73 57 0 45
33 74 56 0 13
33 74 57 0 69
33 75 56 0 59
33 75 57 0 78
33 76 56 0 67
33 76 57 0 50
33 77 56 0 66
33 77 57 0 43
33 78 56 0 233
33 78 57 0 41
33 79 56 0 231
33 79 57 0 8
33 80 56 0 239
33 80 57 0 15
33 81 57 0 24
34 15 81 0 65
34 17 80 0 253
34 18 79 0 726
34 19 78 0 19
34 20 78 0 49
34 21 77 0 554
34 22 76 0 275
34 23 75 0 1
34 23 76 0 1
34 24 75 0 232
34 25 74 0 62
34 26 73 0 2
34 26 74 0 3
34 27 73 0 363
34 28 72 0 184
34 29 72 0 44
34 30 71 0 721
34 31 70 0 139
34 32 70 0 289
34 33 69 0 87
34 34 68 0 1
34 34 69 0 9
34 35 68 0 386
34 36 67 0 44
34 36 68 0 2
34 37 67 0 366
34 38 66 0 18
34 39 66 0 524
34 40 65 0 266
34 41 65 0 331
34 42 64 0 244
34 42 65 0 1
34 43 64 0 585
34 44 63 0 79
34 44 64 0 4
34 45 63 0 573
34 46 62 0 79
34 46 63 0 4
34 47 62 0 660
34 48 61 0 4
34 48 62 0 34
34 49 61 0 59
34 50 61 0 71
34 51 60 0 52
34 51 61 0 8
34 52 60 0 136
34 53 59 0 1
34 53 60 0 79
34 54 59 0 71
34 54 60 0 44
34 55 59 0 327
34 56 59 0 820
